# state	expected_P_or_N	fixture_id	provenance_jsonl_line
0000000000000000000020120020000022	N	oracle_02277	2277
0000000000000000000020120200000022	N	oracle_02278	2278
0000000000000000000020200010000033	N	oracle_02279	2279
0000000000000000000020200010000222	N	oracle_02280	2280
0000000000000000000020200020000023	N	oracle_02281	2281
0000000000000000000020200020000122	N	oracle_02282	2282
0000000000000000000020200030000022	N	oracle_02283	2283
0000000000000000000020200100000033	N	oracle_02284	2284
0000000000000000000020200100000222	N	oracle_02285	2285
0000000000000000000020200120000022	N	oracle_02286	2286
0000000000000000000020200200000023	N	oracle_02287	2287
0000000000000000000020200200000122	N	oracle_02288	2288
0000000000000000000020200210000022	N	oracle_02289	2289
0000000000000000000020200300000022	N	oracle_02290	2290
0000000000000000000020201020000022	N	oracle_02291	2291
0000000000000000000020201200000022	N	oracle_02292	2292
0000000000000000000020202000000023	N	oracle_02293	2293
0000000000000000000020202000000122	N	oracle_02294	2294
0000000000000000000020202010000022	N	oracle_02295	2295
0000000000000000000020202100000022	N	oracle_02296	2296
0000000000000000000020203000000022	N	oracle_02297	2297
0000000000000000000020210010000023	N	oracle_02298	2298
0000000000000000000020210020000013	N	oracle_02299	2299
0000000000000000000020210020000022	N	oracle_02300	2300
0000000000000000000020210100000023	N	oracle_02301	2301
0000000000000000000020210200000013	N	oracle_02302	2302
0000000000000000000020210200000022	N	oracle_02303	2303
0000000000000000000020212000000022	N	oracle_02304	2304
0000000000000000000020220010000013	N	oracle_02305	2305
0000000000000000000020220010000022	N	oracle_02306	2306
0000000000000000000020300020000022	N	oracle_02307	2307
0000000000000000000020300200000022	N	oracle_02308	2308
0000000000000000000020302000000022	N	oracle_02309	2309
0000000000000000000021000020000033	N	oracle_02310	2310
0000000000000000000021000020000222	N	oracle_02311	2311
0000000000000000000021000030000023	N	oracle_02312	2312
0000000000000000000021000120000023	N	oracle_02313	2313
0000000000000000000021000200000033	N	oracle_02314	2314
0000000000000000000021000200000222	N	oracle_02315	2315
0000000000000000000021000210000023	N	oracle_02316	2316
0000000000000000000021000220000013	N	oracle_02317	2317
0000000000000000000021000220000022	N	oracle_02318	2318
0000000000000000000021001020000023	N	oracle_02319	2319
0000000000000000000021002010000023	N	oracle_02320	2320
0000000000000000000021002020000013	N	oracle_02321	2321
0000000000000000000021002020000022	N	oracle_02322	2322
0000000000000000000021002100000023	N	oracle_02323	2323
0000000000000000000021002200000022	N	oracle_02324	2324
0000000000000000000021003000000023	N	oracle_02325	2325
0000000000000000000021012000000023	N	oracle_02326	2326
0000000000000000000021013000000013	N	oracle_02327	2327
0000000000000000000021013000000022	N	oracle_02328	2328
0000000000000000000021020020000022	N	oracle_02329	2329
0000000000000000000021020200000022	N	oracle_02330	2330
0000000000000000000021100200000023	N	oracle_02331	2331
0000000000000000000021200020000022	N	oracle_02332	2332
0000000000000000000021200200000022	N	oracle_02333	2333
0000000000000000000022000010000033	N	oracle_02334	2334
0000000000000000000022000010000222	N	oracle_02335	2335
0000000000000000000022000020000023	N	oracle_02336	2336
0000000000000000000022000100000033	N	oracle_02337	2337
0000000000000000000022000100000222	N	oracle_02338	2338
0000000000000000000022000110000023	N	oracle_02339	2339
0000000000000000000022000200000023	N	oracle_02340	2340
0000000000000000000022000200000122	N	oracle_02341	2341
0000000000000000000022000210000013	N	oracle_02342	2342
0000000000000000000022000210000022	N	oracle_02343	2343
0000000000000000000022000300000022	N	oracle_02344	2344
0000000000000000000022001100000023	N	oracle_02345	2345
0000000000000000000022001200000022	N	oracle_02346	2346
0000000000000000000022002100000013	N	oracle_02347	2347
0000000000000000000022002100000022	N	oracle_02348	2348
0000000000000000000022010200000022	N	oracle_02349	2349
0000000000000000000022020010000022	N	oracle_02350	2350
0000000000000000000022020100000022	N	oracle_02351	2351
0000000000000000000022100100000023	N	oracle_02352	2352
0000000000000000000022100200000013	N	oracle_02353	2353
0000000000000000000022100200000022	N	oracle_02354	2354
0000000000000000000022200010000022	N	oracle_02355	2355
0000000000000000000022200100000022	N	oracle_02356	2356
0000000000000000000023000010000023	N	oracle_02357	2357
0000000000000000000023000020000022	N	oracle_02358	2358
0000000000000000000023000200000022	N	oracle_02359	2359
0000000000000000000030000020000033	N	oracle_02360	2360
0000000000000000000030000020000222	N	oracle_02361	2361
0000000000000000000030000030000023	N	oracle_02362	2362
0000000000000000000030000030000122	N	oracle_02363	2363
0000000000000000000030000040000013	N	oracle_02364	2364
0000000000000000000030000040000022	N	oracle_02365	2365
0000000000000000000030000120000023	N	oracle_02366	2366
0000000000000000000030000130000022	N	oracle_02367	2367
0000000000000000000030000200000033	N	oracle_02368	2368
0000000000000000000030000200000222	N	oracle_02369	2369
0000000000000000000030000210000023	N	oracle_02370	2370
0000000000000000000030000220000013	N	oracle_02371	2371
0000000000000000000030000220000022	N	oracle_02372	2372
0000000000000000000030000300000023	N	oracle_02373	2373
0000000000000000000030000300000122	N	oracle_02374	2374
0000000000000000000030000310000013	N	oracle_02375	2375
0000000000000000000030000310000022	N	oracle_02376	2376
0000000000000000000030000400000013	N	oracle_02377	2377
0000000000000000000030000400000022	N	oracle_02378	2378
0000000000000000000030001030000022	N	oracle_02379	2379
0000000000000000000030001300000022	N	oracle_02380	2380
0000000000000000000030002020000022	N	oracle_02381	2381
0000000000000000000030002200000022	N	oracle_02382	2382
0000000000000000000030003000000023	N	oracle_02383	2383
0000000000000000000030003000000122	N	oracle_02384	2384
0000000000000000000030003010000022	N	oracle_02385	2385
0000000000000000000030003100000022	N	oracle_02386	2386
0000000000000000000030004000000022	N	oracle_02387	2387
0000000000000000000030010030000022	N	oracle_02388	2388
0000000000000000000030010300000022	N	oracle_02389	2389
0000000000000000000030013000000013	N	oracle_02390	2390
0000000000000000000030013000000022	N	oracle_02391	2391
0000000000000000000030020020000022	N	oracle_02392	2392
0000000000000000000030020200000022	N	oracle_02393	2393
0000000000000000000030030010000022	N	oracle_02394	2394
0000000000000000000030030100000022	N	oracle_02395	2395
0000000000000000000030100030000022	N	oracle_02396	2396
0000000000000000000030100300000022	N	oracle_02397	2397
0000000000000000000030103000000022	N	oracle_02398	2398
0000000000000000000030200020000022	N	oracle_02399	2399
0000000000000000000030200200000022	N	oracle_02400	2400
0000000000000000000030300010000022	N	oracle_02401	2401
0000000000000000000030300020000012	N	oracle_02402	2402
0000000000000000000030300100000022	N	oracle_02403	2403
0000000000000000000030300200000012	N	oracle_02404	2404
0000000000000000000031000020000023	N	oracle_02405	2405
0000000000000000000031000030000013	N	oracle_02406	2406
0000000000000000000031000030000022	N	oracle_02407	2407
0000000000000000000031000300000022	N	oracle_02408	2408
0000000000000000000032000010000023	N	oracle_02409	2409
0000000000000000000032000020000022	N	oracle_02410	2410
0000000000000000000032000200000022	N	oracle_02411	2411
0000000000000000000033000010000013	N	oracle_02412	2412
0000000000000000000033000010000022	N	oracle_02413	2413
0000000000000000000033000020000012	N	oracle_02414	2414
0000000000000000000033000100000022	N	oracle_02415	2415
0000000000000000000033000200000012	N	oracle_02416	2416
0000000000000000000040000030000022	N	oracle_02417	2417
0000000000000000000040000300000022	N	oracle_02418	2418
0000000000000000000100000020000044	N	oracle_02419	2419
0000000000000000000100000020000224	N	oracle_02420	2420
0000000000000000000100000200000044	N	oracle_02421	2421
0000000000000000000100000200000224	N	oracle_02422	2422
0000000000000000000100000220000033	N	oracle_02423	2423
0000000000000000000100000220000222	N	oracle_02424	2424
0000000000000000000100000330000022	N	oracle_02425	2425
0000000000000000000100002020000033	N	oracle_02426	2426
0000000000000000000100002020000222	N	oracle_02427	2427
0000000000000000000100002200000033	N	oracle_02428	2428
0000000000000000000100002200000222	N	oracle_02429	2429
0000000000000000000100003030000022	N	oracle_02430	2430
0000000000000000000100003300000022	N	oracle_02431	2431
0000000000000000000100020020000033	N	oracle_02432	2432
0000000000000000000100020020000222	N	oracle_02433	2433
0000000000000000000100020200000033	N	oracle_02434	2434
0000000000000000000100020200000222	N	oracle_02435	2435
0000000000000000000100020220000022	N	oracle_02436	2436
0000000000000000000100022020000022	N	oracle_02437	2437
0000000000000000000100030030000022	N	oracle_02438	2438
0000000000000000000100030300000022	N	oracle_02439	2439
0000000000000000000100102020000023	N	oracle_02440	2440
0000000000000000000100120020000023	N	oracle_02441	2441
0000000000000000000100200020000033	N	oracle_02442	2442
0000000000000000000100200020000222	N	oracle_02443	2443
0000000000000000000100200200000033	N	oracle_02444	2444
0000000000000000000100200200000222	N	oracle_02445	2445
0000000000000000000100200220000022	N	oracle_02446	2446
0000000000000000000100201020000023	N	oracle_02447	2447
0000000000000000000100202010000023	N	oracle_02448	2448
0000000000000000000100202020000013	N	oracle_02449	2449
0000000000000000000100202020000022	N	oracle_02450	2450
0000000000000000000100202200000022	N	oracle_02451	2451
0000000000000000000100210020000023	N	oracle_02452	2452
0000000000000000000100210200000023	N	oracle_02453	2453
0000000000000000000100220010000023	N	oracle_02454	2454
0000000000000000000100220200000022	N	oracle_02455	2455
0000000000000000000100300030000022	N	oracle_02456	2456
0000000000000000000100300300000022	N	oracle_02457	2457
0000000000000000000101100210000023	N	oracle_02458	2458
0000000000000000000101102010000023	N	oracle_02459	2459
0000000000000000000101200200000023	N	oracle_02460	2460
0000000000000000000101201010000023	N	oracle_02461	2461
0000000000000000000101202010000013	N	oracle_02462	2462
0000000000000000000101202010000022	N	oracle_02463	2463
0000000000000000000102000020000033	N	oracle_02464	2464
0000000000000000000102000020000222	N	oracle_02465	2465
0000000000000000000102000200000033	N	oracle_02466	2466
0000000000000000000102000200000222	N	oracle_02467	2467
0000000000000000000102000210000023	N	oracle_02468	2468
0000000000000000000102000220000022	N	oracle_02469	2469
0000000000000000000102002020000022	N	oracle_02470	2470
0000000000000000000102002200000022	N	oracle_02471	2471
0000000000000000000102020020000022	N	oracle_02472	2472
0000000000000000000102020200000022	N	oracle_02473	2473
0000000000000000000102100110000023	N	oracle_02474	2474
0000000000000000000102100200000023	N	oracle_02475	2475
0000000000000000000102100210000013	N	oracle_02476	2476
0000000000000000000102100210000022	N	oracle_02477	2477
0000000000000000000103000030000022	N	oracle_02478	2478
0000000000000000000103000300000022	N	oracle_02479	2479
0000000000000000000110000220000023	N	oracle_02480	2480
0000000000000000000120000020000033	N	oracle_02481	2481
0000000000000000000120000020000222	N	oracle_02482	2482
0000000000000000000120000120000023	N	oracle_02483	2483
0000000000000000000120000200000033	N	oracle_02484	2484
0000000000000000000120000200000222	N	oracle_02485	2485
0000000000000000000120000210000023	N	oracle_02486	2486
0000000000000000000120000220000013	N	oracle_02487	2487
0000000000000000000120000220000022	N	oracle_02488	2488
0000000000000000000120002020000022	N	oracle_02489	2489
0000000000000000000120002200000022	N	oracle_02490	2490
0000000000000000000120020020000022	N	oracle_02491	2491
0000000000000000000120020200000022	N	oracle_02492	2492
0000000000000000000120200020000022	N	oracle_02493	2493
0000000000000000000120200200000022	N	oracle_02494	2494
0000000000000000000122000200000022	N	oracle_02495	2495
0000000000000000000130000030000022	N	oracle_02496	2496
0000000000000000000130000300000022	N	oracle_02497	2497
0000000000000000000200000010000044	N	oracle_02498	2498
0000000000000000000200000010000224	N	oracle_02499	2499
0000000000000000000200000020000034	N	oracle_02500	2500
0000000000000000000200000020000133	N	oracle_02501	2501
0000000000000000000200000020000223	N	oracle_02502	2502
0000000000000000000200000020001222	N	oracle_02503	2503
0000000000000000000200000030000033	N	oracle_02504	2504
0000000000000000000200000030000222	N	oracle_02505	2505
0000000000000000000200000040000023	N	oracle_02506	2506
0000000000000000000200000120000033	N	oracle_02507	2507
0000000000000000000200000120000222	N	oracle_02508	2508
0000000000000000000200000200000034	N	oracle_02509	2509
0000000000000000000200000200000133	N	oracle_02510	2510
0000000000000000000200000200000223	N	oracle_02511	2511
0000000000000000000200000200001222	N	oracle_02512	2512
0000000000000000000200000210000033	N	oracle_02513	2513
0000000000000000000200000210000222	N	oracle_02514	2514
0000000000000000000200000220000023	N	oracle_02515	2515
0000000000000000000200000220000122	N	oracle_02516	2516
0000000000000000000200000230000022	N	oracle_02517	2517
0000000000000000000200000300000033	N	oracle_02518	2518
0000000000000000000200000300000222	N	oracle_02519	2519
0000000000000000000200000320000022	N	oracle_02520	2520
0000000000000000000200001020000033	N	oracle_02521	2521
0000000000000000000200001020000222	N	oracle_02522	2522
0000000000000000000200001200000033	N	oracle_02523	2523
0000000000000000000200001200000222	N	oracle_02524	2524
0000000000000000000200001220000022	N	oracle_02525	2525
0000000000000000000200002010000033	N	oracle_02526	2526
0000000000000000000200002010000222	N	oracle_02527	2527
0000000000000000000200002020000023	N	oracle_02528	2528
0000000000000000000200002020000122	N	oracle_02529	2529
0000000000000000000200002030000022	N	oracle_02530	2530
0000000000000000000200002120000022	N	oracle_02531	2531
0000000000000000000200002200000023	N	oracle_02532	2532
0000000000000000000200002200000122	N	oracle_02533	2533
0000000000000000000200002210000022	N	oracle_02534	2534
0000000000000000000200002300000022	N	oracle_02535	2535
0000000000000000000200003020000022	N	oracle_02536	2536
0000000000000000000200003200000022	N	oracle_02537	2537
